images captions
multimodal/flood/images/floodwater_2017-08-28_17-43-04.jpg multimodal/flood/text/floodwater_2017-08-28_17-43-04.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-06-15_11-32-35.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-06-15_11-32-35.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-14_01-49-45.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-14_01-49-45.txt
multimodal/damaged_nature/images/naturaldisaster_2017-10-22_12-05-35.jpg multimodal/damaged_nature/text/naturaldisaster_2017-10-22_12-05-35.txt
multimodal/damaged_infrastructure/images/naturaldisaster_2017-10-29_15-09-35.jpg multimodal/damaged_infrastructure/text/naturaldisaster_2017-10-29_15-09-35.txt
multimodal/non_damage/images/building_2017-10-30_16-54-34.jpg multimodal/non_damage/text/building_2017-10-30_16-54-34.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_18-32-29.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_18-32-29.txt
multimodal/non_damage/images/ad_2017-11-25_03-29-20.jpg multimodal/non_damage/text/ad_2017-11-25_03-29-20.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-05-15_20-51-16.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-05-15_20-51-16.txt
multimodal/damaged_nature/images/treesfalling_2016-07-11_01-57-25.jpg multimodal/damaged_nature/text/treesfalling_2016-07-11_01-57-25.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-04_14-04-01.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-04_14-04-01.txt
multimodal/non_damage/images/ad_2017-11-25_05-28-40.jpg multimodal/non_damage/text/ad_2017-11-25_05-28-40.txt
multimodal/damaged_nature/images/hurricanesandy_2017-10-30_16-18-53.jpg multimodal/damaged_nature/text/hurricanesandy_2017-10-30_16-18-53.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2014-03-13_19-18-34.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2014-03-13_19-18-34.txt
multimodal/non_damage/images/food_2017-11-23_23-10-25.jpg multimodal/non_damage/text/food_2017-11-23_23-10-25.txt
multimodal/damaged_nature/images/landslide_2017-10-18_19-56-18.jpg multimodal/damaged_nature/text/landslide_2017-10-18_19-56-18.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-14.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-14.txt
multimodal/non_damage/images/building_2017-10-30_17-32-42.jpg multimodal/non_damage/text/building_2017-10-30_17-32-42.txt
multimodal/fires/images/buildingfire_2017-07-05_05-56-59.jpg multimodal/fires/text/buildingfire_2017-07-05_05-56-59.txt
multimodal/non_damage/images/ad_2017-11-25_12-03-26.jpg multimodal/non_damage/text/ad_2017-11-25_12-03-26.txt
multimodal/non_damage/images/building_2017-10-30_17-23-40.jpg multimodal/non_damage/text/building_2017-10-30_17-23-40.txt
multimodal/flood/images/accrafloods_2016-06-10_10-28-54.jpg multimodal/flood/text/accrafloods_2016-06-10_10-28-54.txt
multimodal/non_damage/images/ad_2017-11-25_06-29-24.jpg multimodal/non_damage/text/ad_2017-11-25_06-29-24.txt
multimodal/non_damage/images/ad_2017-11-25_11-46-29.jpg multimodal/non_damage/text/ad_2017-11-25_11-46-29.txt
multimodal/fires/images/forrestfire_2017-01-10_13-15-07.jpg multimodal/fires/text/forrestfire_2017-01-10_13-15-07.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2017-07-25_14-52-15.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2017-07-25_14-52-15.txt
multimodal/non_damage/images/building_2017-10-30_17-34-24.jpg multimodal/non_damage/text/building_2017-10-30_17-34-24.txt
multimodal/flood/images/disasters_2017-09-01_00-27-13.jpg multimodal/flood/text/disasters_2017-09-01_00-27-13.txt
multimodal/non_damage/images/building_2017-10-30_17-43-37.jpg multimodal/non_damage/text/building_2017-10-30_17-43-37.txt
multimodal/non_damage/images/ad_2017-11-25_09-14-19.jpg multimodal/non_damage/text/ad_2017-11-25_09-14-19.txt
multimodal/damaged_infrastructure/images/destroyedbuilding_2014-03-15_18-24-27.jpg multimodal/damaged_infrastructure/text/destroyedbuilding_2014-03-15_18-24-27.txt
multimodal/non_damage/images/ad_2017-11-25_05-50-07.jpg multimodal/non_damage/text/ad_2017-11-25_05-50-07.txt
multimodal/non_damage/images/ad_2017-11-25_04-52-48.jpg multimodal/non_damage/text/ad_2017-11-25_04-52-48.txt
multimodal/non_damage/images/ad_2017-11-25_02-28-02.jpg multimodal/non_damage/text/ad_2017-11-25_02-28-02.txt
multimodal/non_damage/images/building_2017-10-30_17-18-46.jpg multimodal/non_damage/text/building_2017-10-30_17-18-46.txt
multimodal/damaged_infrastructure/images/accrafloods_2015-06-09_14-09-48.jpg multimodal/damaged_infrastructure/text/accrafloods_2015-06-09_14-09-48.txt
multimodal/non_damage/images/nature_2017-10-30_21-52-11.jpg multimodal/non_damage/text/nature_2017-10-30_21-52-11.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2013-06-06_00-55-52.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2013-06-06_00-55-52.txt
multimodal/non_damage/images/ad_2017-11-25_10-13-11.jpg multimodal/non_damage/text/ad_2017-11-25_10-13-11.txt
multimodal/damaged_infrastructure/images/destroyedbuilding_2017-03-27_19-29-09.jpg multimodal/damaged_infrastructure/text/destroyedbuilding_2017-03-27_19-29-09.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-11-02_00-08-30.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-11-02_00-08-30.txt
multimodal/damaged_nature/images/treesfalling_2017-10-19_01-21-24.jpg multimodal/damaged_nature/text/treesfalling_2017-10-19_01-21-24.txt
multimodal/non_damage/images/ad_2017-11-25_07-22-14.jpg multimodal/non_damage/text/ad_2017-11-25_07-22-14.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-05-27_21-12-05.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-05-27_21-12-05.txt
multimodal/non_damage/images/ad_2017-11-25_02-01-19.jpg multimodal/non_damage/text/ad_2017-11-25_02-01-19.txt
multimodal/non_damage/images/ad_2017-11-25_09-13-32.jpg multimodal/non_damage/text/ad_2017-11-25_09-13-32.txt
multimodal/flood/images/disasters_2017-09-01_17-08-28.jpg multimodal/flood/text/disasters_2017-09-01_17-08-28.txt
multimodal/flood/images/floodwater_2017-07-10_19-13-06.jpg multimodal/flood/text/floodwater_2017-07-10_19-13-06.txt
multimodal/non_damage/images/ad_2017-11-25_12-02-24.jpg multimodal/non_damage/text/ad_2017-11-25_12-02-24.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-12_10-33-52.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-12_10-33-52.txt
multimodal/non_damage/images/building_2017-10-30_17-20-19.jpg multimodal/non_damage/text/building_2017-10-30_17-20-19.txt
multimodal/non_damage/images/nature_2017-10-30_17-47-10.jpg multimodal/non_damage/text/nature_2017-10-30_17-47-10.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-01-22_21-13-13.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-01-22_21-13-13.txt
multimodal/flood/images/floodwater_2017-06-05_02-27-31.jpg multimodal/flood/text/floodwater_2017-06-05_02-27-31.txt
multimodal/flood/images/floodwater_2017-07-09_15-56-33.jpg multimodal/flood/text/floodwater_2017-07-09_15-56-33.txt
multimodal/damaged_infrastructure/images/destruction_2017-10-28_03-32-46.jpg multimodal/damaged_infrastructure/text/destruction_2017-10-28_03-32-46.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2015-07-14_21-32-55.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2015-07-14_21-32-55.txt
multimodal/non_damage/images/ad_2017-11-25_11-11-51.jpg multimodal/non_damage/text/ad_2017-11-25_11-11-51.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2015-08-02_21-54-08.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2015-08-02_21-54-08.txt
multimodal/non_damage/images/ad_2017-11-25_02-19-57.jpg multimodal/non_damage/text/ad_2017-11-25_02-19-57.txt
multimodal/flood/images/floodwater_2017-08-27_16-53-18.jpg multimodal/flood/text/floodwater_2017-08-27_16-53-18.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-04-03_22-56-05.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-04-03_22-56-05.txt
multimodal/non_damage/images/ad_2017-11-25_05-50-01.jpg multimodal/non_damage/text/ad_2017-11-25_05-50-01.txt
multimodal/flood/images/floodwater_2017-09-10_00-12-53.jpg multimodal/flood/text/floodwater_2017-09-10_00-12-53.txt
multimodal/non_damage/images/ad_2017-11-25_11-54-11.jpg multimodal/non_damage/text/ad_2017-11-25_11-54-11.txt
multimodal/damaged_infrastructure/images/destruction_2017-10-27_18-43-43.jpg multimodal/damaged_infrastructure/text/destruction_2017-10-27_18-43-43.txt
multimodal/non_damage/images/ad_2017-11-25_05-01-31.jpg multimodal/non_damage/text/ad_2017-11-25_05-01-31.txt
multimodal/non_damage/images/building_2017-10-30_16-58-32.jpg multimodal/non_damage/text/building_2017-10-30_16-58-32.txt
multimodal/non_damage/images/ad_2017-11-25_10-40-08.jpg multimodal/non_damage/text/ad_2017-11-25_10-40-08.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-06-14_01-23-19.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-06-14_01-23-19.txt
multimodal/non_damage/images/ad_2017-11-25_11-33-03.jpg multimodal/non_damage/text/ad_2017-11-25_11-33-03.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-10-09_01-04-58.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-10-09_01-04-58.txt
multimodal/non_damage/images/ad_2017-11-25_05-08-09.jpg multimodal/non_damage/text/ad_2017-11-25_05-08-09.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2014-03-13_21-01-32.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2014-03-13_21-01-32.txt
multimodal/non_damage/images/ad_2017-11-25_02-12-54.jpg multimodal/non_damage/text/ad_2017-11-25_02-12-54.txt
multimodal/damaged_infrastructure/images/yemencrisis_2016-12-07_23-55-34.jpg multimodal/damaged_infrastructure/text/yemencrisis_2016-12-07_23-55-34.txt
multimodal/non_damage/images/ad_2017-11-25_04-16-05.jpg multimodal/non_damage/text/ad_2017-11-25_04-16-05.txt
multimodal/non_damage/images/ad_2017-11-25_04-45-13.jpg multimodal/non_damage/text/ad_2017-11-25_04-45-13.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-08-16_05-34-30.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-08-16_05-34-30.txt
multimodal/non_damage/images/building_2017-10-30_17-12-34.jpg multimodal/non_damage/text/building_2017-10-30_17-12-34.txt
multimodal/non_damage/images/ad_2017-11-25_08-49-56.jpg multimodal/non_damage/text/ad_2017-11-25_08-49-56.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-09-24_11-27-16.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-09-24_11-27-16.txt
multimodal/non_damage/images/nature_2017-10-30_21-52-09.jpg multimodal/non_damage/text/nature_2017-10-30_21-52-09.txt
multimodal/non_damage/images/ad_2017-11-25_06-41-00.jpg multimodal/non_damage/text/ad_2017-11-25_06-41-00.txt
multimodal/non_damage/images/building_2017-10-30_16-58-54.jpg multimodal/non_damage/text/building_2017-10-30_16-58-54.txt
multimodal/fires/images/forrestfire_2016-05-05_16-07-25.jpg multimodal/fires/text/forrestfire_2016-05-05_16-07-25.txt
multimodal/non_damage/images/ad_2017-11-25_09-05-16.jpg multimodal/non_damage/text/ad_2017-11-25_09-05-16.txt
multimodal/non_damage/images/ad_2017-11-25_06-58-58.jpg multimodal/non_damage/text/ad_2017-11-25_06-58-58.txt
multimodal/non_damage/images/ad_2017-11-25_10-50-55.jpg multimodal/non_damage/text/ad_2017-11-25_10-50-55.txt
multimodal/damaged_infrastructure/images/hurricaneirma_2017-11-22_22-01-47.jpg multimodal/damaged_infrastructure/text/hurricaneirma_2017-11-22_22-01-47.txt
multimodal/fires/images/forrestfire_2017-02-20_22-28-17.jpg multimodal/fires/text/forrestfire_2017-02-20_22-28-17.txt
multimodal/non_damage/images/ad_2017-11-25_09-19-58.jpg multimodal/non_damage/text/ad_2017-11-25_09-19-58.txt
multimodal/non_damage/images/ad_2017-11-25_11-23-23.jpg multimodal/non_damage/text/ad_2017-11-25_11-23-23.txt
multimodal/non_damage/images/ad_2017-11-25_02-20-30.jpg multimodal/non_damage/text/ad_2017-11-25_02-20-30.txt
multimodal/non_damage/images/building_2017-10-30_17-20-30.jpg multimodal/non_damage/text/building_2017-10-30_17-20-30.txt
multimodal/damaged_infrastructure/images/hurricanesandy_2017-10-29_18-35-39.jpg multimodal/damaged_infrastructure/text/hurricanesandy_2017-10-29_18-35-39.txt
multimodal/non_damage/images/ad_2017-11-25_09-36-23.jpg multimodal/non_damage/text/ad_2017-11-25_09-36-23.txt
multimodal/non_damage/images/food_2017-11-23_23-10-23.jpg multimodal/non_damage/text/food_2017-11-23_23-10-23.txt
multimodal/non_damage/images/nature_2017-10-30_21-52-55.jpg multimodal/non_damage/text/nature_2017-10-30_21-52-55.txt
multimodal/damaged_nature/images/windstorm_2017-11-14_02-47-22.jpg multimodal/damaged_nature/text/windstorm_2017-11-14_02-47-22.txt
multimodal/non_damage/images/ad_2017-11-25_02-38-14.jpg multimodal/non_damage/text/ad_2017-11-25_02-38-14.txt
multimodal/damaged_nature/images/drought_2017-11-09_07-23-25.jpg multimodal/damaged_nature/text/drought_2017-11-09_07-23-25.txt
multimodal/flood/images/accrafloods_2015-06-06_15-01-32.jpg multimodal/flood/text/accrafloods_2015-06-06_15-01-32.txt
multimodal/non_damage/images/ad_2017-11-25_03-44-47.jpg multimodal/non_damage/text/ad_2017-11-25_03-44-47.txt
multimodal/non_damage/images/nature_2017-10-30_21-53-24.jpg multimodal/non_damage/text/nature_2017-10-30_21-53-24.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-04.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-04.txt
multimodal/non_damage/images/ad_2017-11-25_12-32-53.jpg multimodal/non_damage/text/ad_2017-11-25_12-32-53.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2016-07-29_21-59-26.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2016-07-29_21-59-26.txt
multimodal/non_damage/images/ad_2017-11-25_03-45-24.jpg multimodal/non_damage/text/ad_2017-11-25_03-45-24.txt
multimodal/non_damage/images/ad_2017-11-25_04-43-27.jpg multimodal/non_damage/text/ad_2017-11-25_04-43-27.txt
multimodal/non_damage/images/building_2017-10-30_17-32-34.jpg multimodal/non_damage/text/building_2017-10-30_17-32-34.txt
multimodal/human_damage/images/isiscrimes_2015-08-04_00-18-33.jpg multimodal/human_damage/text/isiscrimes_2015-08-04_00-18-33.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_18-45-38.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_18-45-38.txt
multimodal/human_damage/images/isiscrimes_2015-08-16_18-34-36.jpg multimodal/human_damage/text/isiscrimes_2015-08-16_18-34-36.txt
multimodal/non_damage/images/building_2017-10-30_17-42-21.jpg multimodal/non_damage/text/building_2017-10-30_17-42-21.txt
multimodal/flood/images/accrafloods_2016-06-09_15-40-55.jpg multimodal/flood/text/accrafloods_2016-06-09_15-40-55.txt
multimodal/damaged_infrastructure/images/destruction_2017-10-28_10-37-46.jpg multimodal/damaged_infrastructure/text/destruction_2017-10-28_10-37-46.txt
multimodal/non_damage/images/ad_2017-11-25_04-42-36.jpg multimodal/non_damage/text/ad_2017-11-25_04-42-36.txt
multimodal/non_damage/images/ad_2017-11-25_05-37-26.jpg multimodal/non_damage/text/ad_2017-11-25_05-37-26.txt
multimodal/flood/images/hurricanesandy_2017-10-29_19-18-11.jpg multimodal/flood/text/hurricanesandy_2017-10-29_19-18-11.txt
multimodal/non_damage/images/ad_2017-11-25_02-58-34.jpg multimodal/non_damage/text/ad_2017-11-25_02-58-34.txt
multimodal/non_damage/images/ad_2017-11-25_06-01-24.jpg multimodal/non_damage/text/ad_2017-11-25_06-01-24.txt
multimodal/fires/images/terrorattack_2017-10-21_11-54-03.jpg multimodal/fires/text/terrorattack_2017-10-21_11-54-03.txt
multimodal/non_damage/images/ad_2017-11-25_02-49-16.jpg multimodal/non_damage/text/ad_2017-11-25_02-49-16.txt
multimodal/damaged_nature/images/windstorm_2017-11-14_02-30-03.jpg multimodal/damaged_nature/text/windstorm_2017-11-14_02-30-03.txt
multimodal/non_damage/images/ad_2017-11-25_09-36-29.jpg multimodal/non_damage/text/ad_2017-11-25_09-36-29.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-14_00-44-49.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-14_00-44-49.txt
multimodal/non_damage/images/nature_2017-10-30_17-48-01.jpg multimodal/non_damage/text/nature_2017-10-30_17-48-01.txt
multimodal/flood/images/disasters_2017-09-09_20-08-39.jpg multimodal/flood/text/disasters_2017-09-09_20-08-39.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2015-04-26_19-43-13.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2015-04-26_19-43-13.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-02_09-41-43.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-02_09-41-43.txt
multimodal/non_damage/images/building_2017-10-30_16-53-05.jpg multimodal/non_damage/text/building_2017-10-30_16-53-05.txt
multimodal/non_damage/images/ad_2017-11-25_07-04-16.jpg multimodal/non_damage/text/ad_2017-11-25_07-04-16.txt
multimodal/fires/images/forrestfire_2017-05-16_09-14-23.jpg multimodal/fires/text/forrestfire_2017-05-16_09-14-23.txt
multimodal/non_damage/images/ad_2017-11-25_08-50-47.jpg multimodal/non_damage/text/ad_2017-11-25_08-50-47.txt
multimodal/damaged_infrastructure/images/hurricanesandy_2017-10-30_13-37-40.jpg multimodal/damaged_infrastructure/text/hurricanesandy_2017-10-30_13-37-40.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-15.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-15.txt
multimodal/damaged_infrastructure/images/warsyria_2017-08-19_00-12-40.jpg multimodal/damaged_infrastructure/text/warsyria_2017-08-19_00-12-40.txt
multimodal/non_damage/images/ad_2017-11-25_04-23-44.jpg multimodal/non_damage/text/ad_2017-11-25_04-23-44.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-02-23_03-07-52.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-02-23_03-07-52.txt
multimodal/non_damage/images/ad_2017-11-25_06-59-40.jpg multimodal/non_damage/text/ad_2017-11-25_06-59-40.txt
multimodal/non_damage/images/ad_2017-11-25_04-20-59.jpg multimodal/non_damage/text/ad_2017-11-25_04-20-59.txt
multimodal/flood/images/floodwater_2017-07-20_14-02-15.jpg multimodal/flood/text/floodwater_2017-07-20_14-02-15.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-11-18_12-33-37.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-11-18_12-33-37.txt
multimodal/non_damage/images/ad_2017-11-25_04-22-08.jpg multimodal/non_damage/text/ad_2017-11-25_04-22-08.txt
multimodal/flood/images/disasters_2017-09-10_15-27-27.jpg multimodal/flood/text/disasters_2017-09-10_15-27-27.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_21-12-31.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_21-12-31.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-08-12_18-43-18.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-08-12_18-43-18.txt
multimodal/non_damage/images/ad_2017-11-25_02-40-56.jpg multimodal/non_damage/text/ad_2017-11-25_02-40-56.txt
multimodal/damaged_nature/images/hurricaneirma_2017-11-16_20-44-05.jpg multimodal/damaged_nature/text/hurricaneirma_2017-11-16_20-44-05.txt
multimodal/non_damage/images/ad_2017-11-25_04-55-55.jpg multimodal/non_damage/text/ad_2017-11-25_04-55-55.txt
multimodal/damaged_infrastructure/images/sandydamage_2013-06-04_05-10-56.jpg multimodal/damaged_infrastructure/text/sandydamage_2013-06-04_05-10-56.txt
multimodal/non_damage/images/ad_2017-11-25_07-12-30.jpg multimodal/non_damage/text/ad_2017-11-25_07-12-30.txt
multimodal/non_damage/images/ad_2017-11-25_05-50-46.jpg multimodal/non_damage/text/ad_2017-11-25_05-50-46.txt
multimodal/non_damage/images/ad_2017-11-25_03-53-07.jpg multimodal/non_damage/text/ad_2017-11-25_03-53-07.txt
multimodal/non_damage/images/ad_2017-11-25_07-36-02.jpg multimodal/non_damage/text/ad_2017-11-25_07-36-02.txt
multimodal/non_damage/images/ad_2017-11-25_07-22-23.jpg multimodal/non_damage/text/ad_2017-11-25_07-22-23.txt
multimodal/non_damage/images/building_2017-10-30_17-28-23.jpg multimodal/non_damage/text/building_2017-10-30_17-28-23.txt
multimodal/non_damage/images/ad_2017-11-25_11-56-58.jpg multimodal/non_damage/text/ad_2017-11-25_11-56-58.txt
multimodal/non_damage/images/ad_2017-11-25_08-47-57.jpg multimodal/non_damage/text/ad_2017-11-25_08-47-57.txt
multimodal/flood/images/accrafloods_2016-06-09_23-33-26.jpg multimodal/flood/text/accrafloods_2016-06-09_23-33-26.txt
multimodal/non_damage/images/food_2017-11-23_23-10-32.jpg multimodal/non_damage/text/food_2017-11-23_23-10-32.txt
multimodal/non_damage/images/ad_2017-11-25_05-56-38.jpg multimodal/non_damage/text/ad_2017-11-25_05-56-38.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-06-16_00-53-00.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-06-16_00-53-00.txt
multimodal/non_damage/images/ad_2017-11-25_02-48-03.jpg multimodal/non_damage/text/ad_2017-11-25_02-48-03.txt
multimodal/non_damage/images/ad_2017-11-25_06-27-29.jpg multimodal/non_damage/text/ad_2017-11-25_06-27-29.txt
multimodal/non_damage/images/building_2017-10-30_17-46-28.jpg multimodal/non_damage/text/building_2017-10-30_17-46-28.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-11-13_17-12-12.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-11-13_17-12-12.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-03-21_23-23-20.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-03-21_23-23-20.txt
multimodal/non_damage/images/ad_2017-11-25_05-12-57.jpg multimodal/non_damage/text/ad_2017-11-25_05-12-57.txt
multimodal/non_damage/images/ad_2017-11-25_02-03-26.jpg multimodal/non_damage/text/ad_2017-11-25_02-03-26.txt
multimodal/damaged_infrastructure/images/wreckedcar_2016-12-23_07-11-20.jpg multimodal/damaged_infrastructure/text/wreckedcar_2016-12-23_07-11-20.txt
multimodal/non_damage/images/ad_2017-11-25_04-27-37.jpg multimodal/non_damage/text/ad_2017-11-25_04-27-37.txt
multimodal/non_damage/images/ad_2017-11-25_10-27-33.jpg multimodal/non_damage/text/ad_2017-11-25_10-27-33.txt
multimodal/non_damage/images/building_2017-10-30_17-24-13.jpg multimodal/non_damage/text/building_2017-10-30_17-24-13.txt
multimodal/non_damage/images/ad_2017-11-25_03-39-14.jpg multimodal/non_damage/text/ad_2017-11-25_03-39-14.txt
multimodal/non_damage/images/ad_2017-11-25_11-08-15.jpg multimodal/non_damage/text/ad_2017-11-25_11-08-15.txt
multimodal/non_damage/images/ad_2017-11-25_11-55-15.jpg multimodal/non_damage/text/ad_2017-11-25_11-55-15.txt
multimodal/non_damage/images/ad_2017-11-25_07-01-01.jpg multimodal/non_damage/text/ad_2017-11-25_07-01-01.txt
multimodal/non_damage/images/ad_2017-11-25_06-47-35.jpg multimodal/non_damage/text/ad_2017-11-25_06-47-35.txt
multimodal/damaged_nature/images/hurricaneirma_2017-11-20_02-14-35.jpg multimodal/damaged_nature/text/hurricaneirma_2017-11-20_02-14-35.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-04-07_11-46-21.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-04-07_11-46-21.txt
multimodal/non_damage/images/ad_2017-11-25_03-31-48.jpg multimodal/non_damage/text/ad_2017-11-25_03-31-48.txt
multimodal/non_damage/images/ad_2017-11-25_06-38-20.jpg multimodal/non_damage/text/ad_2017-11-25_06-38-20.txt
multimodal/non_damage/images/building_2017-10-30_17-16-54.jpg multimodal/non_damage/text/building_2017-10-30_17-16-54.txt
multimodal/non_damage/images/building_2017-10-30_17-12-56.jpg multimodal/non_damage/text/building_2017-10-30_17-12-56.txt
multimodal/flood/images/disasters_2017-09-08_22-23-12.jpg multimodal/flood/text/disasters_2017-09-08_22-23-12.txt
multimodal/non_damage/images/food_2017-11-23_23-11-12.jpg multimodal/non_damage/text/food_2017-11-23_23-11-12.txt
multimodal/damaged_infrastructure/images/destroyedbuilding_2017-03-24_15-22-05.jpg multimodal/damaged_infrastructure/text/destroyedbuilding_2017-03-24_15-22-05.txt
multimodal/non_damage/images/ad_2017-11-25_08-16-56.jpg multimodal/non_damage/text/ad_2017-11-25_08-16-56.txt
multimodal/non_damage/images/ad_2017-11-25_12-29-08.jpg multimodal/non_damage/text/ad_2017-11-25_12-29-08.txt
multimodal/flood/images/disasters_2017-09-09_19-40-46.jpg multimodal/flood/text/disasters_2017-09-09_19-40-46.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-06-13_01-10-38.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-06-13_01-10-38.txt
multimodal/non_damage/images/ad_2017-11-25_08-12-13.jpg multimodal/non_damage/text/ad_2017-11-25_08-12-13.txt
multimodal/fires/images/buildingfire_2016-07-22_22-13-17.jpg multimodal/fires/text/buildingfire_2016-07-22_22-13-17.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_19-14-07.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_19-14-07.txt
multimodal/fires/images/forrestfire_2017-05-20_00-37-22.jpg multimodal/fires/text/forrestfire_2017-05-20_00-37-22.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-10-28_23-00-56.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-10-28_23-00-56.txt
multimodal/non_damage/images/building_2017-10-30_17-15-29.jpg multimodal/non_damage/text/building_2017-10-30_17-15-29.txt
multimodal/non_damage/images/ad_2017-11-25_01-51-30.jpg multimodal/non_damage/text/ad_2017-11-25_01-51-30.txt
multimodal/human_damage/images/syriawarcrimes_2017-06-19_06-24-25.jpg multimodal/human_damage/text/syriawarcrimes_2017-06-19_06-24-25.txt
multimodal/damaged_nature/images/windstorm_2017-11-20_02-42-50.jpg multimodal/damaged_nature/text/windstorm_2017-11-20_02-42-50.txt
multimodal/damaged_nature/images/drought_2017-11-17_01-35-23.jpg multimodal/damaged_nature/text/drought_2017-11-17_01-35-23.txt
multimodal/human_damage/images/isiscrimes_2015-10-27_21-59-01.jpg multimodal/human_damage/text/isiscrimes_2015-10-27_21-59-01.txt
multimodal/non_damage/images/ad_2017-11-25_11-26-40.jpg multimodal/non_damage/text/ad_2017-11-25_11-26-40.txt
multimodal/damaged_nature/images/drought_2017-11-06_23-42-28.jpg multimodal/damaged_nature/text/drought_2017-11-06_23-42-28.txt
multimodal/non_damage/images/ad_2017-11-25_09-47-07.jpg multimodal/non_damage/text/ad_2017-11-25_09-47-07.txt
multimodal/non_damage/images/ad_2017-11-25_06-46-49.jpg multimodal/non_damage/text/ad_2017-11-25_06-46-49.txt
multimodal/non_damage/images/ad_2017-11-25_08-51-19.jpg multimodal/non_damage/text/ad_2017-11-25_08-51-19.txt
